gene	label
NAT9	False
NATD1	False
NAV1	
NAV2	False
NAV3	
NAXE	False
NBAS	False
NBEA	True
NBL1	
NBN	True
NBPF1	
NBPF10	False
NBPF3	False
NBR1	
NBR2	False
NCALD	False
NCAM1	False
NCAM2	
NCAN	False
NCAPD2	
NCAPD3	
NCAPG	
NCAPG2	
NCAPH	False
NCAPH2	
NCBP1	
NCBP2	False
NCBP3	False
NCDN	False
NCEH1	False
NCF1	
NCF2	
NCF4	
NCK1	
NCK2	False
NCKAP1	False
NCKAP1L	False
NCKAP5	False
NCKAP5L	False
NCKIPSD	
NCL	False
NCLN	False
NCOA1	True
NCOA2	True
NCOA3	True
NCOA4	True
NCOA5	False
NCOA6	
NCOA7	False
NCOR1	True
NCOR2	True
NCR1	False
NCR2	
NCR3	False
NCR3LG1	False
NCRUPAR	False
NCS1	False
NCSTN	True
NDC1	False
NDC80	
NDE1	
NDEL1	
NDFIP1	False
NDFIP2	False
NDN	False
NDOR1	False
NDRG1	True
NDRG3	False
NDST1	False
NDST2	False
NDST3	False
NDUFA10	False
NDUFA11	False
NDUFA12	False
NDUFA13	
NDUFA3	False
NDUFA4	False
NDUFA4L2	False
NDUFA5	
NDUFA6	False
NDUFA7	False
NDUFA8	False
NDUFA9	False
NDUFAB1	False
NDUFAF1	False
NDUFAF3	False
NDUFAF4	False
NDUFAF5	False
NDUFAF6	False
NDUFAF8	
NDUFB1	False
NDUFB10	False
NDUFB11	False
NDUFB2	
NDUFB3	False
NDUFB4	False
NDUFB5	False
NDUFB6	False
NDUFB7	False
NDUFB8	False
NDUFB9	
NDUFS1	False
NDUFS2	False
NDUFS3	False
NDUFS4	False
NDUFS5	False
NDUFS6	False
NDUFS7	
NDUFS8	
NDUFV1	
NDUFV2	
NDUFV3	False
NEAT1	False
NEB	
NEBL	
NECAB1	False
NECAB2	False
NECAB3	False
NECAP1	False
NECAP2	False
NECTIN1	
NECTIN2	False
NECTIN3	False
NECTIN4	
NEDD1	False
NEDD4	
NEDD4L	False
NEDD8	False
NEDD9	False
NEFH	
NEFL	
NEFM	False
NEIL1	
NEIL2	False
NEK10	False
NEK11	False
NEK2	
NEK3	False
NEK4	False
NEK5	False
NEK6	False
NEK7	False
NEK8	False
NEK9	False
NELFA	False
NELFB	False
NELFCD	
NELFE	
NELL1	False
NELL2	False
NEMF	False
NEMP1	False
NENF	False
NEO1	False
NEPRO	False
NES	
NET1	
NETO2	
NEU1	
NEU2	False
NEU3	
NEU4	False
NEURL1	
NEURL2	False
NEURL3	
NEURL4	
NEUROD1	
NEUROD2	False
NEUROD4	False
NEUROG1	False
NEUROG2	
NEUROG3	
NEXMIF	False
NF1	True
NF2	True
NFASC	False
NFAT5	
NFATC1	
NFATC2	True
NFATC2IP	False
NFATC3	
NFATC4	
NFE2	True
NFE2L1	False
NFE2L2	True
NFE2L3	
NFE4	False
NFIA	False
NFIB	True
NFIC	
NFIL3	False
NFIX	
NFKB1	
NFKB2	True
NFKBIA	True
NFKBIB	
NFKBID	False
NFKBIE	True
NFKBIL1	
NFKBIZ	
NFRKB	False
NFS1	False
NFU1	False
NFX1	False
NFXL1	False
NFYA	False
NFYB	False
NFYC	False
NGB	False
NGDN	False
NGEF	
NGF	
NGFR	
NGRN	False
NHEJ1	
NHLH1	False
NHLRC1	
NHLRC2	False
NHLRC3	False
NHP2	
NIBAN2	False
NIBAN3	False
NID1	
NID2	False
NIF3L1	False
NIM1K	False
NIN	True
NINL	False
NIP7	False
NIPAL3	False
NIPAL4	False
NIPBL	
NIPSNAP1	False
NIPSNAP2	False
NIPSNAP3A	False
NISCH	False
NIT1	False
NKAIN4	False
NKAP	False
NKD1	
NKD2	
NKG7	False
NKIRAS1	False
NKIRAS2	False
NKPD1	False
NKRF	False
NKTR	
NKX2-1	True
NKX2-2	
NKX2-3	
NKX2-4	False
NKX2-5	
NKX2-6	
NKX2-8	False
NKX3-1	True
NKX3-2	False
NKX6-1	False
NLE1	
NLGN1	False
NLGN2	False
NLGN3	False
NLGN4X	
NLK	
NLRC4	
NLRC5	
NLRP1	
NLRP10	False
NLRP12	
NLRP2	
NLRP3	
NLRP4	False
NLRP6	False
NLRX1	False
NMB	False
NMBR	
NMD3	False
NME1	
NME1-NME2	False
NME2	False
NME2P1	False
NME3	
NME4	False
NME5	False
NME7	False
NMI	False
NMNAT1	False
NMNAT2	False
NMNAT3	False
NMRAL1	False
NMRAL2P	False
NMRK1	False
NMRK2	
NMS	False
NMT1	
NMU	False
NMUR1	False
NMUR2	
NNAT	False
NNMT	
NNT	False
NOA1	False
NOB1	False
NOC2L	
NOC3L	False
NOC4L	False
NOCT	False
NOD1	
NOD2	
NODAL	
NOG	
NOL10	False
NOL11	False
NOL12	False
NOL3	
NOL4	False
NOL4L	False
NOL6	False
NOL7	False
NOL8	False
NOL9	
NOLC1	False
NOM1	False
NOMO1	False
NOMO3	False
NONO	True
NOP10	
NOP14	False
NOP14-AS1	False
NOP16	False
NOP2	False
NOP53	
NOP56	
NOP58	
NOP9	False
NOPCHAP1	False
NOS1	
NOS1AP	False
NOS2	
NOS3	False
NOSIP	False
NOSTRIN	False
NOTCH1	True
NOTCH2	True
NOTCH2NLA	False
NOTCH3	True
NOTCH4	True
NOTUM	
NOXA1	
NOXO1	False
NPAS2	False
NPAS4	False
NPAT	
NPB	False
NPBWR1	False
NPC1	
NPC1L1	False
NPC2	
NPDC1	False
NPEPPS	False
NPHP1	
NPHP3	False
NPHP4	False
NPHS1	
NPHS2	
NPL	False
NPLOC4	False
NPM1	True
NPM2	False
NPM3	False
NPNT	
NPPA	
NPPB	False
NPPC	False
NPR1	False
NPR2	False
NPR3	
NPRL2	False
NPRL3	False
NPTN	False
NPTX1	False
NPW	False
NPY	
NPY1R	
NPY4R	False
NQO1	
NQO2	False
NR0B1	
NR0B2	
NR1D1	False
NR1D2	
NR1H2	False
NR1H3	False
NR1H4	
NR1I2	
NR1I3	False
NR2C1	False
NR2C2	
NR2C2AP	False
NR2E1	False
NR2E3	
NR2F1	
NR2F1-AS1	False
NR2F2	False
NR2F6	
NR3C1	
NR3C2	
NR4A1	
NR4A2	
NR4A3	True
NR5A1	
NR5A2	False
NR6A1	False
NRAP	False
NRARP	False
NRAS	True
NRBF2	False
NRBP1	False
NRBP2	False
NRCAM	
NRDC	False
NRDE2	False
NREP	False
NRF1	
NRG1	True
NRG2	
NRG3	
NRG4	
NRIP1	
NRIP2	False
NRIP3	False
NRL	
NRM	False
NRN1	False
NRP1	
NRP2	
NRROS	False
NRSN1	False
NRSN2	False
NRTN	False
NRXN1	False
NRXN2	
NRXN3	
NSA2	False
NSD1	True
NSD2	True
NSD3	True
NSDHL	False
NSF	False
NSFL1C	False
NSG2	False
NSL1	False
NSMAF	
NSMCE1	False
NSMCE2	
NSMCE3	False
NSMF	
NSRP1	
NSUN2	False
NSUN3	False
NSUN4	False
NSUN5	False
NSUN5P1	False
NT5C	False
NT5C1A	False
NT5C1B	False
NT5C2	True
NT5C3A	
NT5DC2	False
NT5E	
NT5M	False
NTAN1	False
NTAQ1	False
NTF3	False
NTF4	
NTHL1	True
NTMT1	False
NTMT2	False
NTN1	
NTN4	
NTN5	False
NTNG1	False
NTNG2	False
NTPCR	False
NTRK1	True
NTRK2	True
NTRK3	True
NTS	False
NTSR1	
NTSR2	False
NUAK1	
NUAK2	False
NUB1	False
NUBP1	
NUBP2	False
NUBPL	
NUCB1	False
NUCB2	False
NUCKS1	False
NUDC	False
NUDCD1	False
NUDCD2	False
NUDCD3	False
NUDT1	False
NUDT13	False
NUDT15	False
NUDT17	False
NUDT18	False
NUDT2	False
NUDT21	False
NUDT3	False
NUDT4	False
NUDT5	False
NUDT6	
NUDT8	False
NUDT9P1	False
NUF2	True
NUFIP1	False
NUFIP2	False
NUGGC	False
NUMA1	True
NUMB	
NUMBL	False
NUP107	
NUP133	
NUP153	False
NUP155	False
NUP160	False
NUP188	False
NUP205	False
NUP210	False
NUP214	True
NUP35	False
NUP37	False
NUP42	False
NUP43	False
NUP50	
NUP54	
NUP58	False
NUP62	
NUP62CL	False
NUP85	
NUP88	False
NUP93	
NUP98	True
NUPR1	
NUS1	False
NUSAP1	False
NUTF2	False
NUTM1	True
NVL	False
NXF1	
NXF2	False
NXF3	False
NXN	False
NXNL2	False
NXPH1	False
NXPH3	False
NXT1	False
NXT2	False
NYAP1	False
NYNRIN	False
OARD1	False
OAS1	False
OAS2	False
OAS3	False
OAT	
OAZ1	False
OAZ2	False
OAZ3	False
OBI1	
OBP2B	False
OBSCN	
OBSL1	False
OCA2	
OCIAD1	False
OCIAD2	False
OCLN	
OCRL	
ODAD1	False
ODAD3	False
ODAD4	False
ODAM	
ODC1	
ODF1	False
ODF2	False
ODF2L	False
ODF3	False
ODF3B	False
ODR4	False
OFD1	
OGA	False
OGDH	
OGDHL	False
OGFOD2	False
OGFOD3	False
OGFR	False
OGG1	
OGT	False
OIP5	False
OLA1	False
OLFM1	
OLFM2	False
OLFM3	
OLFML2A	False
OLFML3	False
OLIG1	
OLIG2	True
OLIG3	
OLMALINC	False
OLR1	
OMA1	
OMG	False
OMP	False
ONECUT1	False
ONECUT2	
ONECUT3	False
OPA1	
OPA3	
OPHN1	
OPN1LW	
OPN1SW	
OPN3	False
OPN5	False
OPRD1	
OPRK1	
OPRL1	False
OPRM1	False
OPTC	False
OPTN	
OR10V1	False
OR14I1	False
OR1E2	False
OR1F2P	False
OR2B2	False
OR2F2	
OR2L13	
OR2L3	False
OR7E91P	False
ORAI1	False
ORAI2	
ORAI3	
ORC1	
ORC2	False
ORC3	False
ORC4	False
ORC5	False
ORC6	False
ORM1	False
ORMDL1	False
ORMDL2	False
ORMDL3	
OS9	
OSBP	False
OSBP2	
OSBPL10	False
OSBPL11	False
OSBPL1A	False
OSBPL2	False
OSBPL3	
OSBPL5	False
OSBPL6	False
OSBPL8	
OSBPL9	False
OSCP1	False
OSER1	False
OSGEP	False
OSGEPL1	False
OSGIN1	
OSGIN2	
OSM	False
OSMR	
OSR1	False
OSR2	
OSTF1	False
OSTM1	
OTC	
OTOA	False
OTOF	
OTP	False
OTUB1	False
OTUB2	False
OTUD1	False
OTUD3	
OTUD4	False
OTUD4P1	False
OTUD5	
OTUD6B	False
OTUD7B	False
OTULIN	False
OTX1	False
OTX2	
OTX2-AS1	False
OVCA2	False
OVOL1	False
OXA1L	
OXCT1	False
OXCT2	
OXLD1	False
OXNAD1	
OXR1	False
OXSR1	False
OXT	False
OXTR	False
P2RX4	False
P2RX6	False
P2RX6P	False
P2RY1	False
P2RY11	False
P2RY2	False
P2RY6	False
P2RY8	True
P3H1	
P3H3	False
P3H4	False
P4HA1	False
P4HA2	False
P4HA3	False
P4HB	False
P4HTM	
PA2G4	
PA2G4P4	False
PAAF1	
PABIR1	False
PABIR2	False
PABIR3	False
PABPC1	True
PABPC1L2A	False
PABPC1P1	False
PABPC3	False
PABPC4	
PABPN1	
PABPN1L	False
PACC1	False
PACRG	False
PACRGL	False
PACS1	False
PACSIN1	
PACSIN2	
PACSIN3	False
PADI1	False
PADI4	
PAEP	
PAF1	
PAFAH1B1	
PAFAH1B2	True
PAFAH1B3	False
PAFAH2	False
PAG1	
PAGE4	False
PAGR1	False
PAH	
PAICS	
PAIP1	
PAIP2	False
PAIP2B	False
PAK1	True
PAK1IP1	False
PAK2	
PAK3	
PAK4	
PAK5	True
PAK6	
PALB2	True
PALLD	
PALM3	False
PALS1	
PALS2	False
PAM	False
PAM16	False
PAN2	False
PAN3	
PANK1	False
PANK2	
PANK3	False
PANK4	False
PANX1	False
PANX3	False
PAPOLA	False
PAPOLG	False
PAPPA	False
PAPPA2	
PAPSS1	False
PAPSS2	False
PAQR4	False
PAQR7	False
PAQR8	False
PARD3	
PARD3B	
PARD6A	False
PARD6B	
PARD6G	False
PARG	False
PARK7	
PARL	False
PARM1	False
PARN	False
PARP1	True
PARP10	False
PARP11	False
PARP12	False
PARP14	False
PARP15	False
PARP16	False
PARP2	
PARP3	
PARP4	
PARP6	False
PARP8	False
PARP9	False
PARPBP	False
PARS2	False
PART1	False
PARVA	False
PARVB	
PARVG	
PASK	
PATJ	
PATL1	False
PATZ1	True
PAWR	
PAX1	False
PAX2	
PAX3	True
PAX4	
PAX5	True
PAX6	
PAX7	True
PAX8	True
PAX9	
PAXBP1	False
PAXIP1	False
PAXX	False
PBDC1	False
PBK	False
PBLD	False
PBRM1	True
PBX1	True
PBX2	
PBX3	
PBX4	False
PBXIP1	False
PC	
PCBD1	
PCBD2	False
PCBP1	True
PCBP2	
PCBP3	
PCBP4	False
PCCA	
PCCB	
PCDH1	False
PCDH10	
PCDH17	
PCDH20	False
PCDH7	False
PCDH8	False
PCDH9	
PCDHA4	False
PCDHA8	False
PCDHAC1	False
PCDHB5	False
PCDHGA10	False
PCDHGA11	False
PCDHGA12	False
PCDHGB6	False
PCDHGB7	False
PCED1A	False
PCED1B	
PCF11	
PCGF1	False
PCGF2	False
PCGF5	False
PCGF6	False
PCID2	False
PCIF1	False
PCK1	False
PCK2	False
PCLAF	
PCLO	
PCM1	True
PCMT1	False
PCMTD1	
PCNA	
PCNA-AS1	False
PCNAP1	False
PCNP	False
PCNT	False
PCNX1	False
PCNX3	False
PCNX4	
PCOTH	False
PCP4	False
PCSK1	
PCSK2	False
PCSK5	
PCSK6	
PCSK9	
PCYOX1	False
PCYT1A	
PCYT1B	
PCYT2	False
PDAP1	
PDC	False
PDCD1	True
PDCD10	
PDCD11	
PDCD1LG2	True
PDCD2	
PDCD2L	
PDCD4	
PDCD5	
PDCD6	
PDCD6IP	False
PDCD7	False
PDCL	False
PDCL3	False
PDE10A	False
PDE11A	
PDE12	False
PDE1A	False
PDE1C	False
PDE2A	False
PDE3A	False
PDE3B	False
PDE4A	
PDE4B	False
PDE4C	False
PDE4D	
PDE4DIP	True
PDE5A	False
PDE6A	
PDE6D	False
PDE6G	
PDE6H	
PDE7A	False
PDE7B	
PDE8A	False
PDE8B	
PDE9A	False
PDGFA	
PDGFB	True
PDGFC	
PDGFRA	True
PDGFRB	True
PDGFRL	
PDHA1	
PDHA2	
PDHB	
PDHX	False
PDIA2	False
PDIA3	False
PDIA4	
PDIA5	False
PDIA6	False
PDIK1L	False
PDK1	
PDK2	
PDK3	False
PDK4	False
PDLIM1	False
PDLIM2	False
PDLIM4	False
PDLIM5	
PDLIM7	False
PDP1	False
PDP2	
PDPK1	
PDPN	False
PDRG1	False
PDS5A	
PDS5B	True
PDSS2	
PDX1	
PDXDC1	
PDXK	
PDXP	False
PDZD11	False
PDZD2	
PDZD3	False
PDZD7	
PDZD9	False
PDZK1	False
PDZK1IP1	
PDZRN3	
PEA15	
PEBP1	
PEBP4	False
PECAM1	
PECR	False
PEDS1	False
PEDS1-UBE2V1	False
PEF1	False
PEG10	
PEG3	
PEG3-AS1	False
PELI1	False
PELI2	False
PELI3	
PELO	False
PELP1	False
PEMT	False
PENK	False
PEPD	
PER1	True
PER2	
PER3	
PERP	
PES1	
PET117	False
PEX1	
PEX10	
PEX11A	False
PEX11B	False
PEX11G	False
PEX12	
PEX13	
PEX14	
PEX16	
PEX19	
PEX2	
PEX26	
PEX3	
PEX5	
PEX5L	False
PEX6	
PEX7	
PF4	
PFAS	
PFDN1	False
PFDN2	False
PFDN4	False
PFDN5	False
PFDN6	False
PFKFB1	False
PFKFB2	
PFKFB3	
PFKFB4	
PFKL	
PFKM	
PFKP	
PFN1	
PFN2	False
PGAM1	
PGAM2	
PGAM4	
PGAM5	False
PGAP1	False
PGAP2	
PGAP3	False
PGBD1	False
PGBD2	False
PGBD3	False
PGBD4	False
PGC	False
PGD	
PGF	
PGGT1B	False
PGK1	
PGK2	False
PGLS	False
PGLYRP4	False
PGM1	
PGM2	False
PGM5	False
PGP	False
PGPEP1	False
PGR	True
PGRMC1	False
PGS1	False
PHACTR1	False
PHACTR3	False
PHAF1	False
PHAX	
PHB1	
PHB2	False
PHC1	False
PHC2	
PHC3	False
PHETA1	False
PHETA2	False
PHF1	
PHF10	False
PHF12	False
PHF13	False
PHF14	False
PHF19	False
PHF20	
PHF20L1	False
PHF21A	
PHF21B	False
PHF23	
PHF5A	
PHF7	False
PHF8	
PHGDH	
PHIP	
PHKA2	
PHKB	
PHKG1	False
PHKG2	
PHLDA1	
PHLDA2	False
PHLDA3	False
PHLDB2	False
PHLPP1	
PHLPP2	
PHOSPHO1	False
PHOX2A	False
PHOX2B	True
PHPT1	False
PHRF1	False
PHTF1	False
PHTF2	False
PHYH	
PHYHD1	
PHYHIP	False
PHYHIPL	False
PI3	False
PI4K2A	False
PI4K2B	False
PI4KA	
PI4KB	False
PIAS1	
PIAS2	False
PIAS3	
PIAS4	False
PIBF1	False
PICALM	True
PICK1	
PICSAR	False
PIDD1	False
PIF1	False
PIGA	True
PIGB	False
PIGC	
PIGG	False
PIGH	False
PIGK	False
PIGL	False
PIGN	False
PIGO	False
PIGP	False
PIGQ	False
PIGR	
PIGS	False
PIGT	
PIGU	False
PIGV	
PIGW	False
PIGX	False
PIH1D1	False
PIK3C2A	
PIK3C2B	
PIK3C2G	
PIK3C3	
PIK3CA	True
PIK3CB	True
PIK3CD	True
PIK3CD-AS1	False
PIK3CG	True
PIK3R1	True
PIK3R2	True
PIK3R3	True
PIK3R4	
PIK3R5	
PIK3R6	
PIKFYVE	
PILRA	False
PILRB	False
PIM1	True
PIM2	
PIM3	
PIN1	False
PIN1P1	False
PIN4	False
PINK1	
PINX1	False
PIP	False
PIP4K2A	
PIP4K2B	False
PIP4K2C	False
PIP4P1	False
PIP4P2	False
PIP5K1A	
PIP5K1B	
PIP5K1C	
PIP5KL1	False
PIPOX	False
PIR	False
PISD	False
PITHD1	False
PITPNA	False
PITPNB	False
PITPNC1	False
PITPNM1	False
PITPNM2	
PITPNM3	
PITRM1	False
PITX1	
PITX2	False
PITX3	
PIWIL1	
PIWIL2	
PIWIL3	False
PIWIL4	False
PJA1	False
PJA2	False
PJVK	False
PKD1	
PKD1L1	
PKD1L3	False
PKD2	
PKD2L1	False
PKD2L2	False
PKDCC	
PKIA	False
PKIB	False
PKIG	
PKLR	False
PKM	
PKMYT1	False
PKN1	
PKN2	False
PKN3	False
PKNOX1	
PKNOX2	False
PKP1	
PKP2	
PKP3	False
PKP4	
PLA1A	
PLA2G10	False
PLA2G12A	False
PLA2G12B	False
PLA2G15	False
PLA2G1B	False
PLA2G2A	
PLA2G2D	False
PLA2G2E	False
PLA2G2F	False
PLA2G3	False
PLA2G4A	
PLA2G4C	
PLA2G4D	
PLA2G4E	
PLA2G5	False
PLA2G6	
PLAA	False
PLAAT3	False
PLAAT4	
PLAC8	
PLAG1	True
PLAGL1	
PLAGL2	
PLAT	
PLAU	
PLAUR	
PLB1	
PLBD2	False
PLCB1	
PLCB2	
PLCB3	
PLCB4	
PLCD1	
PLCD3	False
PLCD4	False
PLCE1	
PLCG1	True
PLCG2	True
PLCH2	
PLCL1	
PLCL2	False
PLCZ1	False
PLD1	
PLD2	
PLD3	False
PLD6	False
PLEC	
PLEK2	
PLEKHA1	False
PLEKHA2	
PLEKHA4	False
PLEKHA5	False
PLEKHA6	False
PLEKHA7	False
PLEKHA8	
PLEKHA8P1	False
PLEKHB2	False
PLEKHF1	False
PLEKHF2	False
PLEKHG2	
PLEKHG4	False
PLEKHG5	
PLEKHG6	False
PLEKHH2	False
PLEKHH3	False
PLEKHJ1	False
PLEKHM1	
PLEKHM2	False
PLEKHM3	
PLEKHO1	False
PLET1	False
PLG	
PLGLA	False
PLGRKT	False
PLIN3	False
PLK1	
PLK2	
PLK3	
PLK4	
PLLP	False
PLN	
PLOD1	
PLOD2	
PLOD3	False
PLP1	
PLP2	False
PLPBP	False
PLPP1	
PLPP2	
PLPP3	
PLPPR3	False
PLPPR4	False
PLRG1	
PLS1	False
PLS3	False
PLSCR1	False
PLSCR3	False
PLSCR4	
PLTP	False
PLXDC1	
PLXDC2	False
PLXNA1	False
PLXNA2	
PLXNB1	
PLXNB2	
PLXNB3	False
PMAIP1	True
PMCH	False
PMEPA1	
PMF1	False
PMFBP1	False
PML	True
PMM1	False
PMM2	
PMP22	
PMPCA	
PMPCB	False
PMS1	True
PMS2	True
PMS2P3	False
PMS2P4	False
PMS2P5	False
PMVK	False
PNCK	False
PNISR	False
PNKD	
PNKP	False
PNLIP	False
PNLIPRP1	False
PNMA1	
PNMA2	False
PNMA3	False
PNMA6A	False
PNMA8A	False
PNMT	False
PNN	
PNO1	False
PNOC	False
PNP	False
PNPLA2	
PNPLA3	False
PNPLA4	False
PNPLA6	
PNPLA7	
PNPLA8	
PNPO	False
PNPT1	False
PNRC1	
PNRC2	False
POC1A	False
POC1B	False
PODXL	False
PODXL2	False
POF1B	
POFUT1	False
POFUT2	False
POGK	False
POGLUT1	
POGLUT3	False
POGZ	False
POLA1	
POLA2	False
POLB	False
POLD1	True
POLD2	False
POLD3	
POLD4	False
POLDIP2	False
POLDIP3	
POLE	True
POLE2	
POLE3	False
POLE4	False
POLG	True
POLG2	
POLH	
POLI	False
POLK	
POLL	False
POLM	
POLN	False
POLQ	True
POLR1A	False
POLR1B	False
POLR1C	
POLR1D	
POLR1E	False
POLR1F	False
POLR1G	
POLR1H	False
POLR2A	False
POLR2B	False
POLR2C	False
POLR2D	
POLR2E	False
POLR2F	False
POLR2G	False
POLR2H	False
POLR2I	False
POLR2J	False
POLR2J2	False
POLR2J3	False
POLR2J4	False
POLR2K	False
POLR2L	False
POLR2M	False
POLR2MP1	False
POLR3A	False
POLR3B	False
POLR3C	False
POLR3D	False
POLR3E	
POLR3F	False
POLR3G	False
POLR3GL	False
POLR3H	False
POLR3K	False
POLRMT	
POM121	False
POM121C	False
POM121L9P	False
POMC	
POMK	False
POMP	False
POMT1	
POMT2	
PON1	
PON2	False
PON3	False
POP1	False
POP4	False
POP5	False
POP7	False
POR	
POT1	True
POTEE	False
POTEF	False
POTEI	False
POTEKP	False
POU1F1	
POU2AF1	True
POU2F1	
POU2F2	
POU2F3	False
POU3F1	False
POU3F2	
POU3F3	
POU3F4	
POU4F1	
POU4F2	False
POU4F3	False
POU5F1	True
POU6F1	False
PPA1	False
PPA2	False
PPAN	False
PPAN-P2RY11	False
PPARA	False
PPARD	
PPARG	True
PPARGC1A	False
PPARGC1B	False
PPAT	
PPBP	False
PPBPP2	False
PPCDC	False
PPDPF	False
PPEF1	False
PPEF2	False
PPFIA1	False
PPFIA2	False
PPFIA3	False
PPFIA4	False
PPFIBP1	True
PPFIBP2	False
PPHLN1	False
PPIA	False
PPIB	
PPIC	False
PPID	False
PPIE	False
PPIF	False
PPIG	
PPIH	False
PPIL1	
PPIL2	False
PPIL3	False
PPIL4	
PPIP5K1	False
PPIP5K2	False
PPL	False
PPM1A	False
PPM1B	False
PPM1D	True
PPM1E	
PPM1F	
PPM1G	False
PPM1J	
PPM1M	False
PPM1N	False
PPME1	False
PPOX	
PPP1CA	
PPP1CB	
PPP1CC	
PPP1R10	False
PPP1R11	False
PPP1R12A	
PPP1R12B	
PPP1R12C	
PPP1R13B	False
PPP1R13L	
PPP1R14A	False
PPP1R14B	
PPP1R14C	False
PPP1R15A	
PPP1R15B	False
PPP1R16A	False
PPP1R18	False
PPP1R1B	
PPP1R2	False
PPP1R21	False
PPP1R35	False
PPP1R37	False
PPP1R3A	
PPP1R3B	
PPP1R3C	False
PPP1R3D	False
PPP1R3E	False
PPP1R7	False
PPP1R8	
PPP1R9A	
PPP1R9B	
PPP2CA	
PPP2CB	False
PPP2R1A	True
PPP2R1B	False
PPP2R2A	True
PPP2R2B	
PPP2R2C	False
PPP2R2D	False
PPP2R3A	
PPP2R3B	False
PPP2R3C	False
PPP2R5A	
PPP2R5B	False
PPP2R5C	
PPP2R5D	False
PPP2R5E	False
PPP3CA	
PPP3CB	
PPP3CC	
PPP3R1	
PPP4C	
PPP4R1	False
PPP4R2	
PPP4R3A	
PPP4R3B	
PPP4R4	False
PPP5C	False
PPP6C	True
PPP6R1	False
PPP6R2	
PPP6R3	False
PPRC1	False
PPT1	
PPT2	False
PPTC7	
PPWD1	False
PQBP1	
PRAC1	False
PRAC2	False
PRADC1	False
PRAG1	False
PRAM1	False
PRAME	
PRB3	False
PRC1	False
PRCC	True
PRDM1	True
PRDM10	False
PRDM10-DT	False
PRDM12	False
PRDM13	False
PRDM14	
PRDM15	False
PRDM16	True
PRDM2	True
PRDM4	False
PRDM5	False
PRDM6	False
PRDM7	False
PRDM8	False
PRDM9	
PRDX1	
PRDX2	False
PRDX3	False
PRDX4	
PRDX5	False
PRDX6	False
PREB	False
PRECSIT	False
PRELID1	False
PRELID3B	False
PRELP	False
PREP	False
PREPL	False
PREX1	
PRF1	True
PRG2	False
PRG3	False
PRH1	False
PRICKLE1	
PRICKLE2	
PRICKLE3	False
PRICKLE4	False
PRIM1	
PRIM2	False
PRKAA1	False
PRKAA2	False
PRKAB1	
PRKAB2	
PRKACA	True
PRKACB	
PRKACG	
PRKAG1	
PRKAG2	
PRKAG3	False
PRKAR1A	True
PRKAR1B	
PRKAR2A	
PRKAR2B	
PRKCA	
PRKCB	True
PRKCD	
PRKCE	
PRKCG	
PRKCH	
PRKCI	True
PRKCQ	
PRKCSH	False
PRKCZ	
PRKD1	
PRKD2	
PRKD3	False
PRKDC	
PRKG1	
PRKG2	
PRKN	True
PRKRA	
PRKRIP1	False
PRKX	
PRKY	False
PRL	False
PRLH	False
PRLHR	False
PRLR	
PRM1	False
PRM2	False
PRM3	False
PRMT1	False
PRMT2	
PRMT3	False
PRMT5	
PRMT6	False
PRMT7	False
PRMT8	False
PRNP	
PRNT	False
PROC	
PROCA1	False
PROCR	False
PRODH	False
PROM1	
PROP1	
PRORP	False
PROS1	
PROSER1	
PROSER3	False
PROX1	
PRPF18	False
PRPF19	False
PRPF3	
PRPF31	
PRPF38A	False
PRPF38B	
PRPF39	
PRPF4	False
PRPF40A	False
PRPF40B	True
PRPF4B	
PRPF6	
PRPF8	
PRPH	False
PRPS1	
PRPS1L1	False
PRPS2	False
PRPSAP1	False
PRPSAP2	False
PRR11	False
PRR13	False
PRR14	False
PRR14L	False
PRR15L	False
PRR18	False
PRR19	False
PRR29	False
PRR3	False
PRR4	False
PRR5	
PRR5L	False
PRR7	False
PRRC1	False
PRRC2A	False
PRRC2B	
PRRC2C	False
PRRG2	False
PRRG4	False
PRRT2	
PRRT3	
PRRX1	True
PRSS1	
PRSS12	
PRSS23	False
PRSS3	
PRSS30P	False
PRSS35	False
PRSS48	False
PRSS50	False
PRTFDC1	False
PRTN3	False
PRUNE1	
PRUNE2	
PRX	
PRXL2A	False
PSAP	
PSAT1	
PSCA	
PSD	False
PSD2	False
PSD3	False
PSD4	False
PSEN1	
PSEN2	
PSENEN	
PSG1	False
PSG10P	False
PSG2	False
PSG4	False
PSG5	False
PSG9	False
PSIP1	True
PSKH1	False
PSMA1	False
PSMA2	False
PSMA3	False
PSMA3-AS1	False
PSMA4	False
PSMA5	
PSMA6	False
PSMA7	False
PSMA8	False
PSMB1	False
PSMB10	False
PSMB11	False
PSMB2	False
PSMB3	False
PSMB4	False
PSMB5	False
PSMB6	False
PSMB7	False
PSMB8	False
PSMB9	False
PSMC1	False
PSMC2	False
PSMC3	
PSMC3IP	False
PSMC4	False
PSMC5	False
PSMC6	False
PSMD1	False
PSMD10	False
PSMD11	False
PSMD12	False
PSMD13	False
PSMD14	False
PSMD2	
PSMD3	False
PSMD4	False
PSMD5	False
PSMD6	False
PSMD7	False
PSMD8	
PSMD9	False
PSME1	False
PSME2	False
PSME3	False
PSME3IP1	False
PSME4	False
PSMF1	
PSMG1	False
PSMG2	False
PSMG3	False
PSMG3-AS1	False
PSORS1C3	
PSPC1	False
PSPH	
PSPN	False
PSTPIP1	False
